Company,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
AdaniPower,2010-07-05,125,129.75,125,126.4000015258789,1665496,0,0
AdaniPower,2010-07-06,126,127.5,125.0999984741211,125.5,273891,0,0
AdaniPower,2010-07-07,125.4000015258789,126.5999984741211,123.69999694824219,124.05000305175781,202704,0,0
AdaniPower,2010-07-08,125.80000305175781,126.5,124.5,125.4000015258789,418229,0,0
AdaniPower,2010-07-09,125.69999694824219,128.75,124.9000015258789,127.75,829687,0,0
AdaniPower,2010-07-12,128.64999389648438,128.64999389648438,124.1500015258789,124.9000015258789,444456,0,0
AdaniPower,2010-07-13,125.4000015258789,125.4000015258789,122.80000305175781,123.1500015258789,657833,0,0
AdaniPower,2010-07-14,124.4000015258789,126.94999694824219,123.3499984741211,126.55000305175781,861264,0,0
AdaniPower,2010-07-15,126.9000015258789,128,125.69999694824219,126.75,275800,0,0
AdaniPower,2010-07-16,126.75,127.19999694824219,125.80000305175781,126.3499984741211,191926,0,0
AdaniPower,2010-07-19,126.3499984741211,126.4000015258789,124.9000015258789,125.5999984741211,425900,0,0
AdaniPower,2010-07-20,125.69999694824219,127.5,124.80000305175781,125.25,496861,0,0
AdaniPower,2010-07-21,126,127.0999984741211,125,126.30000305175781,534686,0,0
AdaniPower,2010-07-22,126.80000305175781,129.35000610351562,126.3499984741211,127.30000305175781,924276,0,0
AdaniPower,2010-07-23,129.5,133.89999389648438,127.0999984741211,127.75,2106826,0,0
AdaniPower,2010-07-26,128,129.6999969482422,127.9000015258789,128.14999389648438,469302,0,0
AdaniPower,2010-07-27,128.14999389648438,129.35000610351562,127.4000015258789,128.9499969482422,632450,0,0
AdaniPower,2010-07-28,129,129.89999389648438,127.4000015258789,127.69999694824219,393480,0,0
AdaniPower,2010-07-29,127.0999984741211,128.5,126.5,127.5,408548,0,0
AdaniPower,2010-07-30,127.80000305175781,129.4499969482422,126.55000305175781,127.30000305175781,908018,0,0
AdaniPower,2010-08-02,128.89999389648438,135.4499969482422,128.10000610351562,134.6999969482422,3322084,0,0
AdaniPower,2010-08-03,135.89999389648438,136.5500030517578,133.39999389648438,134.3000030517578,4209628,0,0
AdaniPower,2010-08-04,135.39999389648438,137.64999389648438,134.1999969482422,135.89999389648438,3394718,0,0
AdaniPower,2010-08-05,136.8000030517578,137.5,134.4499969482422,134.89999389648438,1324903,0,0
AdaniPower,2010-08-06,135.1999969482422,136.39999389648438,132.25,134.8000030517578,888324,0,0
AdaniPower,2010-08-09,135,137,135,136.60000610351562,825731,0,0
AdaniPower,2010-08-10,136.60000610351562,141.8000030517578,136.0500030517578,140.75,2277328,0,0
AdaniPower,2010-08-11,141,144.60000610351562,140.10000610351562,141.10000610351562,2725127,0,0
AdaniPower,2010-08-12,140.1999969482422,143.14999389648438,140.14999389648438,141.39999389648438,1420502,0,0
AdaniPower,2010-08-13,141.39999389648438,142,138.3000030517578,140,1915341,0,0
AdaniPower,2010-08-16,140.89999389648438,141.10000610351562,137.60000610351562,137.89999389648438,754411,0,0
AdaniPower,2010-08-17,138.1999969482422,139.1999969482422,137,137.4499969482422,601788,0,0
AdaniPower,2010-08-18,137.60000610351562,139.89999389648438,136.25,139.14999389648438,821433,0,0
AdaniPower,2010-08-19,139.5,140.64999389648438,137.0500030517578,140.10000610351562,1514552,0,0
AdaniPower,2010-08-20,139.60000610351562,141.35000610351562,139.5500030517578,139.85000610351562,1913372,0,0
AdaniPower,2010-08-23,140,143.6999969482422,138,139.9499969482422,2662339,0,0
AdaniPower,2010-08-24,141,142.0500030517578,138.3000030517578,139.3000030517578,1394181,0,0
AdaniPower,2010-08-25,140.3000030517578,140.6999969482422,136,137.14999389648438,1311215,0,0
AdaniPower,2010-08-26,138.35000610351562,139.25,136.5,137.0500030517578,1493848,0,0
AdaniPower,2010-08-27,137.10000610351562,138.5500030517578,134.8000030517578,135.5,1366306,0,0
AdaniPower,2010-08-30,137.39999389648438,137.60000610351562,134.6999969482422,136.0500030517578,1130702,0,0
AdaniPower,2010-08-31,136,136.6999969482422,133.89999389648438,135.9499969482422,694884,0,0
AdaniPower,2010-09-01,137.8000030517578,138.60000610351562,136.5500030517578,138.1999969482422,542905,0,0
AdaniPower,2010-09-02,138.3000030517578,138.3000030517578,133.25,133.25,2988556,0,0
AdaniPower,2010-09-03,133,136.39999389648438,133,134,2212259,0,0
AdaniPower,2010-09-06,134.5,136.8000030517578,134,136.5,2129567,0,0
AdaniPower,2010-09-07,136.5,138.39999389648438,135.10000610351562,137.4499969482422,2135121,0,0
AdaniPower,2010-09-08,138.5,142.39999389648438,138,140.4499969482422,2905793,0,0
AdaniPower,2010-09-09,140.64999389648438,140.9499969482422,138,138.9499969482422,3084896,0,0
AdaniPower,2010-09-13,140.6999969482422,144.39999389648438,139.8000030517578,143.35000610351562,4024320,0,0
AdaniPower,2010-09-14,145.89999389648438,145.89999389648438,140.8000030517578,141.3000030517578,1250779,0,0
AdaniPower,2010-09-15,142,143,140,140.85000610351562,1235905,0,0
AdaniPower,2010-09-16,140.10000610351562,141,139.0500030517578,139.85000610351562,807323,0,0
AdaniPower,2010-09-17,140.10000610351562,140.39999389648438,137.64999389648438,138.39999389648438,1810265,0,0
AdaniPower,2010-09-20,139.89999389648438,141.89999389648438,138,139.25,1326116,0,0
AdaniPower,2010-09-21,140.25,140.89999389648438,137.8000030517578,138.5500030517578,660982,0,0
AdaniPower,2010-09-22,138.5500030517578,139.39999389648438,136.1999969482422,137.60000610351562,367860,0,0
AdaniPower,2010-09-23,139.60000610351562,139.60000610351562,136.25,136.9499969482422,376664,0,0
AdaniPower,2010-09-24,136.3000030517578,137.4499969482422,135.10000610351562,136,805642,0,0
AdaniPower,2010-09-27,136.8000030517578,137.89999389648438,135.10000610351562,136,1152288,0,0
AdaniPower,2010-09-28,137,137,134.5,135,819072,0,0
AdaniPower,2010-09-29,135.89999389648438,135.89999389648438,134.3000030517578,135.0500030517578,540471,0,0
AdaniPower,2010-09-30,134.9499969482422,135,133.14999389648438,134,654603,0,0
AdaniPower,2010-10-01,135.39999389648438,135.39999389648438,133.35000610351562,134.39999389648438,1349475,0,0
AdaniPower,2010-10-04,136,136.8000030517578,132.9499969482422,133.6999969482422,1035323,0,0
AdaniPower,2010-10-05,133.75,138.6999969482422,133.25,137.35000610351562,1520630,0,0
AdaniPower,2010-10-06,139.6999969482422,139.85000610351562,135.60000610351562,136.89999389648438,1930277,0,0
AdaniPower,2010-10-07,139,139,136.3000030517578,137.10000610351562,1989925,0,0
AdaniPower,2010-10-08,138,138.8000030517578,135.14999389648438,135.9499969482422,857125,0,0
AdaniPower,2010-10-11,137.6999969482422,140.89999389648438,137.1999969482422,137.60000610351562,2441600,0,0
AdaniPower,2010-10-12,138.5,138.5,134.39999389648438,135.0500030517578,742663,0,0
AdaniPower,2010-10-13,136.89999389648438,136.89999389648438,134.6999969482422,135,1399690,0,0
AdaniPower,2010-10-14,136,136.1999969482422,133.6999969482422,134.5,592009,0,0
AdaniPower,2010-10-15,135.3000030517578,135.3000030517578,133,133.60000610351562,609684,0,0
AdaniPower,2010-10-18,133.9499969482422,133.9499969482422,130,132.8000030517578,700738,0,0
AdaniPower,2010-10-19,132.5,135.39999389648438,132.5,133.39999389648438,211399,0,0
AdaniPower,2010-10-20,132.10000610351562,134.9499969482422,132.10000610351562,133.89999389648438,284269,0,0
AdaniPower,2010-10-21,134.39999389648438,134.89999389648438,133.6999969482422,134.10000610351562,221512,0,0
AdaniPower,2010-10-22,134.85000610351562,134.9499969482422,133.25,134.25,186521,0,0
AdaniPower,2010-10-25,135,135.89999389648438,131.5,134.39999389648438,403772,0,0
AdaniPower,2010-10-26,134.89999389648438,135.35000610351562,132.39999389648438,132.75,498750,0,0
AdaniPower,2010-10-27,133.85000610351562,133.85000610351562,131,131.4499969482422,191199,0,0
AdaniPower,2010-10-28,132.25,132.25,127,128.25,3016403,0,0
AdaniPower,2010-10-29,131.3000030517578,131.3000030517578,127.30000305175781,128.9499969482422,575989,0,0
AdaniPower,2010-11-01,130.39999389648438,132.39999389648438,129.5,131.25,433109,0,0
AdaniPower,2010-11-02,132,133.8000030517578,131.5,133,726613,0,0
AdaniPower,2010-11-03,134.5,141.39999389648438,132.10000610351562,140.1999969482422,3116517,0,0
AdaniPower,2010-11-04,141.75,143.35000610351562,137.5,141.4499969482422,1567412,0,0
AdaniPower,2010-11-08,141.8000030517578,142.10000610351562,139.60000610351562,141.85000610351562,796068,0,0
AdaniPower,2010-11-09,142.39999389648438,142.8000030517578,139.5,141.1999969482422,1233041,0,0
AdaniPower,2010-11-10,142,142.5,139.75,140.35000610351562,315653,0,0
AdaniPower,2010-11-11,140.4499969482422,142.5500030517578,134.5,137.4499969482422,556283,0,0
AdaniPower,2010-11-12,137,144.85000610351562,137,137.9499969482422,2256026,0,0
AdaniPower,2010-11-15,138.25,142.39999389648438,135.3000030517578,139.4499969482422,1350992,0,0
AdaniPower,2010-11-16,139.39999389648438,141.89999389648438,135.0500030517578,136.85000610351562,1620503,0,0
AdaniPower,2010-11-18,138.1999969482422,141.39999389648438,136.3000030517578,138.5500030517578,2067813,0,0
AdaniPower,2010-11-19,139.25,139.4499969482422,137,137.39999389648438,543133,0,0
AdaniPower,2010-11-22,138.10000610351562,143,136.39999389648438,141.35000610351562,1870851,0,0
AdaniPower,2010-11-23,141,141.3000030517578,137.25,138.9499969482422,775493,0,0
AdaniPower,2010-11-24,139.89999389648438,141.5,137.5500030517578,138.60000610351562,1208459,0,0
AdaniPower,2010-11-25,139.8000030517578,139.89999389648438,134.5,138.75,2141206,0,0
AdaniPower,2010-11-26,130,130.3000030517578,130,130.3000030517578,4416096,0,0
AdaniPower,2010-11-29,131.5,133.35000610351562,127.44999694824219,131.5500030517578,3566221,0,0
AdaniPower,2010-11-30,132.9499969482422,136.5,130.64999389648438,135.89999389648438,1090771,0,0
AdaniPower,2010-12-01,137,139.3000030517578,136,137.3000030517578,1245992,0,0
AdaniPower,2010-12-02,139,139.14999389648438,134.1999969482422,135.35000610351562,713297,0,0
AdaniPower,2010-12-03,137.4499969482422,137.4499969482422,129.10000610351562,132.25,569333,0,0
AdaniPower,2010-12-06,132.89999389648438,134.35000610351562,131.5,131.89999389648438,361045,0,0
AdaniPower,2010-12-07,132.6999969482422,134,130.10000610351562,131.0500030517578,590466,0,0
AdaniPower,2010-12-08,131.60000610351562,131.60000610351562,128,129,511231,0,0
AdaniPower,2010-12-09,130.0500030517578,130.6999969482422,122.75,124.75,763353,0,0
AdaniPower,2010-12-10,124.75,127,123.0999984741211,124.8499984741211,869113,0,0
AdaniPower,2010-12-13,125.5,126.8499984741211,123.55000305175781,125.05000305175781,653694,0,0
AdaniPower,2010-12-14,126,126.75,124.05000305175781,124.94999694824219,521383,0,0
AdaniPower,2010-12-15,126.30000305175781,126.94999694824219,124.5,125,369898,0,0
AdaniPower,2010-12-16,125.0999984741211,126.30000305175781,124.25,125.05000305175781,671138,0,0
AdaniPower,2010-12-20,125.25,126,124.0999984741211,125,449908,0,0
AdaniPower,2010-12-21,124.9000015258789,126.5,122.19999694824219,124.55000305175781,1059465,0,0
AdaniPower,2010-12-22,125,126,124.1500015258789,124.94999694824219,302754,0,0
AdaniPower,2010-12-23,125.5999984741211,127.69999694824219,125.0999984741211,126.4000015258789,1039493,0,0
AdaniPower,2010-12-24,126.6500015258789,128.89999389648438,124.30000305175781,127.6500015258789,579031,0,0
AdaniPower,2010-12-27,128.6999969482422,128.6999969482422,126.69999694824219,127.4000015258789,247414,0,0
AdaniPower,2010-12-28,128.39999389648438,130.89999389648438,126.5,128.39999389648438,370782,0,0
AdaniPower,2010-12-29,128.6999969482422,130.5,128.3000030517578,130,470094,0,0
AdaniPower,2010-12-30,129.6999969482422,133.39999389648438,129.14999389648438,130.75,1630679,0,0
AdaniPower,2010-12-31,131.1999969482422,132.6999969482422,129.89999389648438,130.35000610351562,571342,0,0
AdaniPower,2011-01-03,130.60000610351562,131.85000610351562,129.6999969482422,129.9499969482422,317737,0,0
AdaniPower,2011-01-04,130.5500030517578,131.39999389648438,129.25,130.14999389648438,463089,0,0
AdaniPower,2011-01-05,130.5500030517578,131.5,128.89999389648438,129.9499969482422,1023722,0,0
AdaniPower,2011-01-06,130.4499969482422,130.6999969482422,128.3000030517578,129.85000610351562,258070,0,0
AdaniPower,2011-01-07,130.35000610351562,130.35000610351562,126.25,126.5999984741211,238354,0,0
AdaniPower,2011-01-10,127.5,127.69999694824219,124.19999694824219,124.3499984741211,276687,0,0
AdaniPower,2011-01-11,125.1500015258789,125.4000015258789,121.8499984741211,122.8499984741211,856607,0,0
AdaniPower,2011-01-12,123,124.30000305175781,118.0999984741211,122.5999984741211,1274880,0,0
AdaniPower,2011-01-13,122.75,124.30000305175781,121.5,123.69999694824219,1018670,0,0
AdaniPower,2011-01-14,124,124.8499984741211,120.5999984741211,122.3499984741211,3587274,0,0
AdaniPower,2011-01-17,120.5999984741211,123.4000015258789,120,122.5,1761015,0,0
AdaniPower,2011-01-18,121.9000015258789,124.9000015258789,121.9000015258789,124.55000305175781,673820,0,0
AdaniPower,2011-01-19,125,125,123.25,123.8499984741211,1064888,0,0
AdaniPower,2011-01-20,123.9000015258789,124.9000015258789,121.69999694824219,124.30000305175781,1733869,0,0
AdaniPower,2011-01-21,122.55000305175781,124.3499984741211,122.5,123.75,1927847,0,0
AdaniPower,2011-01-24,124,126.1500015258789,123.3499984741211,125.8499984741211,351275,0,0
AdaniPower,2011-01-25,125.9000015258789,127.80000305175781,125.0999984741211,126.3499984741211,625075,0,0
AdaniPower,2011-01-27,126.5,129.8000030517578,125.25,126,1260803,0,0
AdaniPower,2011-01-28,126.25,126.55000305175781,121.55000305175781,123.3499984741211,1538600,0,0
AdaniPower,2011-01-31,122.30000305175781,125.19999694824219,120.9000015258789,123.69999694824219,1705504,0,0
AdaniPower,2011-02-01,124,125.5,123.5,124.5,517289,0,0
AdaniPower,2011-02-02,124.5,125.44999694824219,123.1500015258789,124.8499984741211,786778,0,0
AdaniPower,2011-02-03,125,127.9000015258789,123.3499984741211,125.30000305175781,1334601,0,0
AdaniPower,2011-02-04,126.69999694824219,127.80000305175781,121.5999984741211,123.25,611528,0,0
AdaniPower,2011-02-07,123.94999694824219,124.75,122.80000305175781,124.19999694824219,478988,0,0
AdaniPower,2011-02-08,125,125.80000305175781,118.80000305175781,122.5999984741211,3657614,0,0
AdaniPower,2011-02-09,122,123.80000305175781,114.25,115.44999694824219,5468729,0,0
AdaniPower,2011-02-10,115.5,118,114,117,3794278,0,0
AdaniPower,2011-02-11,117,117.5,116.5,117,2905474,0,0
AdaniPower,2011-02-14,119.9000015258789,122.69999694824219,117.05000305175781,120.5999984741211,1543429,0,0
AdaniPower,2011-02-15,120.55000305175781,122.8499984741211,120.5,122.0999984741211,412863,0,0
AdaniPower,2011-02-16,122,124.44999694824219,122,123,648543,0,0
AdaniPower,2011-02-17,123,123.80000305175781,122.75,123,1324545,0,0
AdaniPower,2011-02-18,123.05000305175781,123.80000305175781,122.75,123.05000305175781,627022,0,0
AdaniPower,2011-02-21,124.5,124.5,122.5999984741211,123,811517,0,0
AdaniPower,2011-02-22,123,123.94999694824219,122.25,122.9000015258789,877138,0,0
AdaniPower,2011-02-23,123,123.4000015258789,120.44999694824219,122.6500015258789,1209475,0,0
AdaniPower,2011-02-24,120.5,122.9000015258789,115.80000305175781,118.5,1785197,0,0
AdaniPower,2011-02-25,118.05000305175781,120.80000305175781,116.75,118.44999694824219,288724,0,0
AdaniPower,2011-02-28,119.0999984741211,121,117,119.1500015258789,867940,0,0
AdaniPower,2011-03-01,119,119.1500015258789,116,116.6500015258789,2880773,0,0
AdaniPower,2011-03-03,115,116.5,111.5,112.80000305175781,3329393,0,0
AdaniPower,2011-03-04,113,113.5,109.19999694824219,110.3499984741211,2932643,0,0
AdaniPower,2011-03-07,109,110.5,108,109.05000305175781,1335658,0,0
AdaniPower,2011-03-08,110.5,112,109.4000015258789,111.44999694824219,1368102,0,0
AdaniPower,2011-03-09,111,112.4000015258789,108.5999984741211,111.8499984741211,1629307,0,0
AdaniPower,2011-03-10,112,113.69999694824219,110.75,113.1500015258789,896622,0,0
AdaniPower,2011-03-11,113,114,109.30000305175781,111.69999694824219,1304555,0,0
AdaniPower,2011-03-14,111.5999984741211,113.25,110.5,112.9000015258789,843599,0,0
AdaniPower,2011-03-15,110.30000305175781,112,109,111.6500015258789,1046149,0,0
AdaniPower,2011-03-16,113,113.9000015258789,111.69999694824219,113,1086981,0,0
AdaniPower,2011-03-17,113,113.30000305175781,111.0999984741211,113,530926,0,0
AdaniPower,2011-03-18,112.94999694824219,113.6500015258789,110.0999984741211,111,1492204,0,0
AdaniPower,2011-03-21,111.5999984741211,111.80000305175781,110.0999984741211,110.5,1145591,0,0
AdaniPower,2011-03-22,111,111.19999694824219,110,110.94999694824219,650735,0,0
AdaniPower,2011-03-23,110.94999694824219,112.4000015258789,110.5999984741211,112.05000305175781,539137,0,0
AdaniPower,2011-03-24,113.4000015258789,113.4000015258789,111.1500015258789,112.75,556318,0,0
AdaniPower,2011-03-25,113,113.9000015258789,112.19999694824219,112.94999694824219,1294626,0,0
AdaniPower,2011-03-28,113,113.8499984741211,111.6500015258789,112.1500015258789,1174030,0,0
AdaniPower,2011-03-29,113.69999694824219,113.69999694824219,111.1500015258789,111.94999694824219,1794795,0,0
AdaniPower,2011-03-30,111.5,112.19999694824219,111.5,111.94999694824219,878471,0,0
AdaniPower,2011-03-31,113,114,111.75,112.75,1255758,0,0
AdaniPower,2011-04-01,112.5,117,112.5,115.6500015258789,887519,0,0
AdaniPower,2011-04-04,116.5999984741211,119,116,118.44999694824219,760698,0,0
AdaniPower,2011-04-05,119.0999984741211,119.75,116.69999694824219,118.6500015258789,520605,0,0
AdaniPower,2011-04-06,118,121.9000015258789,117.30000305175781,118.75,1375801,0,0
AdaniPower,2011-04-07,118.05000305175781,120.9000015258789,118.05000305175781,120.05000305175781,812851,0,0
AdaniPower,2011-04-08,120.55000305175781,120.75,118.05000305175781,118.94999694824219,352870,0,0
AdaniPower,2011-04-11,117.69999694824219,118,116.44999694824219,117.44999694824219,1011975,0,0
AdaniPower,2011-04-13,116.75,118.30000305175781,115.30000305175781,118,868675,0,0
AdaniPower,2011-04-15,118.9000015258789,118.9000015258789,116,116.30000305175781,485789,0,0
AdaniPower,2011-04-18,117,117.4000015258789,114.44999694824219,114.69999694824219,382057,0,0
AdaniPower,2011-04-19,116,116,113.69999694824219,115.25,143744,0,0
AdaniPower,2011-04-20,115.30000305175781,117,115.30000305175781,116.6500015258789,142068,0,0
AdaniPower,2011-04-21,117.8499984741211,117.8499984741211,115.19999694824219,115.75,389480,0,0
AdaniPower,2011-04-25,116,116,114.25,114.94999694824219,259523,0,0
AdaniPower,2011-04-26,115.30000305175781,115.30000305175781,113.1500015258789,113.9000015258789,425713,0,0
AdaniPower,2011-04-27,115,115,112.69999694824219,113.0999984741211,546233,0,0
AdaniPower,2011-04-28,115,115,112.55000305175781,113.0999984741211,553336,0,0
AdaniPower,2011-04-29,114.69999694824219,114.69999694824219,112.25,112.6500015258789,415841,0,0
AdaniPower,2011-05-02,113.0999984741211,113.44999694824219,108.05000305175781,109.80000305175781,1193173,0,0
AdaniPower,2011-05-03,109.94999694824219,110.94999694824219,108.0999984741211,109.5999984741211,273740,0,0
AdaniPower,2011-05-04,109.9000015258789,110.3499984741211,107.5,108.75,680316,0,0
AdaniPower,2011-05-05,108.80000305175781,110.4000015258789,107,107.69999694824219,442537,0,0
AdaniPower,2011-05-06,108.94999694824219,108.94999694824219,107.3499984741211,107.8499984741211,784916,0,0
AdaniPower,2011-05-09,109.94999694824219,111.5,106.1500015258789,110.19999694824219,4318085,0,0
AdaniPower,2011-05-10,112,113.19999694824219,111,112.19999694824219,1054721,0,0
AdaniPower,2011-05-11,113,114.5999984741211,112.3499984741211,114.3499984741211,561101,0,0
AdaniPower,2011-05-12,113.5,115.5,113,113.9000015258789,298031,0,0
AdaniPower,2011-05-13,113.19999694824219,115.25,113.19999694824219,114.5,341512,0,0
AdaniPower,2011-05-16,114,115.0999984741211,113.5999984741211,114.6500015258789,183489,0,0
AdaniPower,2011-05-17,115,115.30000305175781,111.30000305175781,113.05000305175781,418284,0,0
AdaniPower,2011-05-18,114.44999694824219,114.44999694824219,112.5999984741211,113.3499984741211,99922,0,0
AdaniPower,2011-05-19,114,114.69999694824219,111,112.05000305175781,518944,0,0
AdaniPower,2011-05-20,112.3499984741211,113.30000305175781,110.9000015258789,112.75,275089,0,0
AdaniPower,2011-05-23,112.94999694824219,115,112.05000305175781,112.19999694824219,229172,0,0
AdaniPower,2011-05-24,114.4000015258789,114.4000015258789,110.25,112.44999694824219,225235,0,0
AdaniPower,2011-05-25,112,113.5,110.0999984741211,111.05000305175781,383566,0,0
AdaniPower,2011-05-26,110.5,112.44999694824219,110.5,111.75,267838,0,0
AdaniPower,2011-05-27,112.6500015258789,114.8499984741211,111.30000305175781,114.1500015258789,350910,0,0
AdaniPower,2011-05-30,114,115,112.19999694824219,114.1500015258789,503262,0,0
AdaniPower,2011-05-31,114.5,116.05000305175781,114.19999694824219,115.5999984741211,294113,0,0
AdaniPower,2011-06-01,116.19999694824219,116.19999694824219,115.1500015258789,115.55000305175781,418242,0,0
AdaniPower,2011-06-02,114.5999984741211,116.05000305175781,114.0999984741211,115,187760,0,0
AdaniPower,2011-06-03,113.4000015258789,119,113.4000015258789,113.6500015258789,179383,0,0
AdaniPower,2011-06-06,113.9000015258789,114.69999694824219,110.69999694824219,112.75,456757,0,0
AdaniPower,2011-06-07,114.19999694824219,116.05000305175781,113.69999694824219,115.8499984741211,1966735,0,0
AdaniPower,2011-06-08,114.05000305175781,115.44999694824219,112.19999694824219,112.8499984741211,482339,0,0
AdaniPower,2011-06-09,112.25,113.94999694824219,112.25,112.55000305175781,232256,0,0
AdaniPower,2011-06-10,112.0999984741211,113.5,111,111.4000015258789,607261,0,0
AdaniPower,2011-06-13,110.75,111.69999694824219,107.5999984741211,111.19999694824219,929657,0,0
AdaniPower,2011-06-14,110,113.1500015258789,109.5,112.80000305175781,430439,0,0
AdaniPower,2011-06-15,111.94999694824219,113,111.0999984741211,111.5,248004,0,0
AdaniPower,2011-06-16,110,113.3499984741211,110,111.25,419731,0,0
AdaniPower,2011-06-17,110.80000305175781,112.69999694824219,109.3499984741211,109.94999694824219,480178,0,0
AdaniPower,2011-06-20,110.5,110.75,106,107.69999694824219,367233,0,0
AdaniPower,2011-06-21,108.5,109.19999694824219,107.19999694824219,107.55000305175781,391285,0,0
AdaniPower,2011-06-22,108.80000305175781,108.9000015258789,106.80000305175781,107.25,212749,0,0
AdaniPower,2011-06-23,106.5999984741211,110.4000015258789,105.8499984741211,110,1201087,0,0
AdaniPower,2011-06-24,111,112,109.80000305175781,110.94999694824219,1089883,0,0
AdaniPower,2011-06-27,111.75,113,109.80000305175781,110.30000305175781,1024932,0,0
AdaniPower,2011-06-28,110,111.9000015258789,109.1500015258789,109.94999694824219,655796,0,0
AdaniPower,2011-06-29,110.9000015258789,111.30000305175781,109.75,110.0999984741211,534853,0,0
AdaniPower,2011-06-30,110.30000305175781,110.30000305175781,109.5,109.94999694824219,661892,0,0
AdaniPower,2011-07-01,110.05000305175781,110.30000305175781,109.30000305175781,109.75,536384,0,0
AdaniPower,2011-07-04,110.25,111.25,109.69999694824219,109.9000015258789,490511,0,0
AdaniPower,2011-07-05,110.19999694824219,111.94999694824219,109.80000305175781,110.25,600313,0,0
AdaniPower,2011-07-06,110.0999984741211,111.25,109.6500015258789,109.94999694824219,1262943,0,0
AdaniPower,2011-07-07,110.80000305175781,111.30000305175781,110.05000305175781,110.55000305175781,349259,0,0
AdaniPower,2011-07-08,110.75,111.19999694824219,108.9000015258789,109.0999984741211,309948,0,0
AdaniPower,2011-07-11,109,109.44999694824219,107.5,107.8499984741211,328054,0,0
AdaniPower,2011-07-12,107.1500015258789,109.5,107,109,700149,0,0
AdaniPower,2011-07-13,108,110.80000305175781,107.55000305175781,110.0999984741211,432530,0,0
AdaniPower,2011-07-14,109.94999694824219,112.25,109.44999694824219,111.8499984741211,1021566,0,0
AdaniPower,2011-07-15,112.5,114.80000305175781,111.05000305175781,113.6500015258789,6417532,0,0
AdaniPower,2011-07-18,114.75,115.19999694824219,112.9000015258789,113.25,761826,0,0
AdaniPower,2011-07-19,113.69999694824219,114.9000015258789,112.9000015258789,113.4000015258789,299289,0,0
AdaniPower,2011-07-20,112.5,114.3499984741211,111.5,111.75,260407,0,0
AdaniPower,2011-07-21,112.25,113.5,111.19999694824219,112.80000305175781,342173,0,0
AdaniPower,2011-07-22,113.0999984741211,114.30000305175781,112.25,112.8499984741211,280893,0,0
AdaniPower,2011-07-25,113,115.80000305175781,111.94999694824219,113.9000015258789,1077604,0,0
AdaniPower,2011-07-26,113.5,115.19999694824219,112.1500015258789,114.0999984741211,598735,0,0
AdaniPower,2011-07-27,114.44999694824219,114.5,112.69999694824219,113.05000305175781,2172727,0,0
AdaniPower,2011-07-28,113.05000305175781,113.5,111.5999984741211,112.4000015258789,1281834,0,0
AdaniPower,2011-07-29,112.05000305175781,113.44999694824219,93.65000153,99.15000153,11364047,0,0
AdaniPower,2011-08-01,104,106.0999984741211,99.80000305175781,103.25,5524229,0,0
AdaniPower,2011-08-02,104.25,105.9000015258789,101.19999694824219,102.9000015258789,2645569,0,0
AdaniPower,2011-08-03,100,102.55000305175781,99.55000305175781,101,1616065,0,0
AdaniPower,2011-08-04,103,103.5,92.09999847,93.75,14619514,0,0
AdaniPower,2011-08-05,91,92,89,90.34999847,2630202,0,0
AdaniPower,2011-08-08,90.34999847,92.80000305175781,85.40000153,91.40000153,2761224,0,0
AdaniPower,2011-08-09,88.09999847,92.44999694824219,86.5,91.75,3061629,0,0
AdaniPower,2011-08-10,92,95,92,94.05000305175781,1784275,0,0
AdaniPower,2011-08-11,92.94999694824219,94.5,91,93.80000305175781,799934,0,0
AdaniPower,2011-08-12,94,95.34999847,93.5,94.15000153,617433,0,0
AdaniPower,2011-08-16,93.09999847,94.15000153,87,89.05000305175781,910316,0,0
AdaniPower,2011-08-17,89,91.40000153,86.09999847,90,1618695,0,0
AdaniPower,2011-08-18,90,90,90,90,0,0,0
AdaniPower,2011-08-19,85.5,85.5,82.55000305175781,84.55000305175781,1360788,0,0
AdaniPower,2011-08-22,84.40000153,86.5,83.34999847,84.59999847,1058747,0,0
AdaniPower,2011-08-23,85.55000305175781,91.80000305175781,83.84999847,89.55000305175781,980911,0,0
AdaniPower,2011-08-24,89.90000153,91.09999847,88.19999694824219,89.19999694824219,802494,0,0
AdaniPower,2011-08-25,88,93.69999694824219,85.30000305175781,90.84999847,1622695,0,0
AdaniPower,2011-08-26,90.30000305175781,90.30000305175781,85,85.90000153,816151,0,0
AdaniPower,2011-08-29,85,91.5,85,89.5,557191,0,0
AdaniPower,2011-08-30,90.90000153,93.34999847,89.5,91.55000305175781,442352,0,0
AdaniPower,2011-09-02,92.05000305175781,92.84999847,88.15000153,88.90000153,546195,0,0
AdaniPower,2011-09-05,88,91.65000153,86.5,89.25,580761,0,0
AdaniPower,2011-09-06,89.09999847,89.90000153,87,88.09999847,360615,0,0
AdaniPower,2011-09-07,88.94999694824219,94.80000305175781,88.44999694824219,94.05000305175781,1439948,0,0
AdaniPower,2011-09-08,93.5,93.59999847,90.40000153,91.84999847,840740,0,0
AdaniPower,2011-09-09,92,92.5,88.25,88.44999694824219,696116,0,0
AdaniPower,2011-09-12,87,87,82.59999847,83.80000305175781,842536,0,0
AdaniPower,2011-09-13,84,85.75,83.40000153,84.15000153,763928,0,0
AdaniPower,2011-09-14,84.75,84.75,82.05000305175781,84.05000305175781,510407,0,0
